entity_id,entity_type,name,aliases,default_state,allowed_states,annotation,pathways,subcellular_location,source_database,source_id,external_ids,is_external,is_exogenous,family_key,display_name,merged_from,complex_type,is_virtual,components,critical_components,assembly_condition,notes
molecule.ecocyc.Carbotricyclic-Compounds,small_molecule,a carbotricyclic compound,,low,absent|low|medium|high,EcoCyc compound Carbotricyclic-Compounds,,,EcoCyc,Carbotricyclic-Compounds,EcoCyc:Carbotricyclic-Compounds|CHEBI:38032,false,true,sm:chebi:38032,a carbotricyclic compound,molecule.ecocyc.Carbotricyclic-Compounds,,,,,,
molecule.ecocyc.Isoflavonoids,small_molecule,an isoflavonoid,an isoflavanoid,low,absent|low|medium|high,"An isoflavanoid is a type of Flavonoids with an aryl substituent at position 3. They are biologically active compounds, such as the phytoestrogens produced by pea family plants.",,,EcoCyc,Isoflavonoids,EcoCyc:Isoflavonoids|CHEBI:50753,false,true,sm:chebi:50753,an isoflavonoid,molecule.ecocyc.Isoflavonoids,,,,,,
molecule.ecocyc.CPD-8743,small_molecule,germacrene A,,low,absent|low|medium|high,EcoCyc compound CPD-8743,,,EcoCyc,CPD-8743,EcoCyc:CPD-8743|PUBCHEM:5835162|CHEBI:36517,false,true,sm:chebi:36517,germacrene A,molecule.ecocyc.CPD-8743,,,,,,(C 15)
molecule.ecocyc.CPD0-1888,small_molecule,a bulgecin,,low,absent|low|medium|high,Bulgecins are O-sulphonated glycopeptides produced by Pseudomonas acidophila and Pseudomonas mesoacidophila that potentiate the antibacterial activity of -lactam antibiotics and produce characteristic bulges when added to bacteria such as Escherichia coli in association with β-lactams.,,,EcoCyc,CPD0-1888,EcoCyc:CPD0-1888,false,true,sm:name:a bulgecin,a bulgecin,molecule.ecocyc.CPD0-1888,,,,,,
molecule.ecocyc.O-acyltropines,small_molecule,an O-acyltropine,,low,absent|low|medium|high,EcoCyc compound O-acyltropines,,,EcoCyc,O-acyltropines,EcoCyc:O-acyltropines|SEED:cpd27698|CHEBI:52656|METANETX:MNXM3072|LIGAND-CPD:C02089,false,true,sm:chebi:52656,an O-acyltropine,molecule.ecocyc.O-acyltropines,,,,,,
molecule.ecocyc.Alternans,small_molecule,an alternan,,low,absent|low|medium|high,"Alternan is a branched glucan with a unique backbone structure of alternating α-(1→6) and α-(1→3) linkages, produced from sucrose by rare strains of the bacterium TAX-1245 Leuconostoc mesenteroides.",,,EcoCyc,Alternans,EcoCyc:Alternans|SEED:cpd22367|METANETX:MNXM15973,false,true,sm:name:an alternan,an alternan,molecule.ecocyc.Alternans,,,,,,
molecule.ecocyc.CPD0-971,small_molecule,an α-limit dextrin,a glycogen phosphorylase-limit dextrin|a glycogen phosphorylase-limited dextrin,low,absent|low|medium|high,"CPD0-971 ""A limit dextrin"" is the name given to the highly-branched core of the polysaccharide fragments remaining at the end (limit) of exhaustive hydrolysis of CPD-7043 amylopectin or Glycogens glycogen by α-1,4-glucan hydrolase enzymes such as GLYCOPHOSPHORYL-CPLX and MALDEXPHOSPHORYL-CPLX. These enzymes shorten the chains, but are not able to hydrolyze the α-1,6 bonds at branch points. Since the branching residues block the enzymes from getting close, the enzymes leave a tail of 4 α-1,4-linked residues next to the branch points.",,,EcoCyc,CPD0-971,EcoCyc:CPD0-971|PUBCHEM:146037391|SEED:cpd26551|METANETX:MNXM8465,false,true,sm:name:an limit dextrin,an α-limit dextrin,molecule.ecocyc.CPD0-971,,,,,,(C 156)
molecule.ecocyc.Amides,small_molecule,an amide,,low,absent|low|medium|high,"Amides are derivatives of oxoacids in which an acidic hydroxy group has been replaced by an amino or substituted amino group. Most amide compounds fall under Carboxamides carboxamides, where the nitrogen atom is bonded with a carbon atom. However, the term amide also refers to compounds where the nitrogen is bonded to a non-carbon atom (see for example Sulfonamides).",,,EcoCyc,Amides,EcoCyc:Amides|CHEBI:32988,false,true,sm:chebi:32988,an amide,molecule.ecocyc.Amides,,,,,,audit_collides_with=molecule.ecocyc.Amides
molecule.ecocyc.Purine-Nucleosides,small_molecule,a purine nucleoside,,low,absent|low|medium|high,"Nucleosides are glycosylamines consisting of Bases bound to a CPD0-1110 ribose or 2-DEOXYRIBOSE sugar via a β-glycosidic linkage. The nucleosides are called Ribonucleosides ribonucleosides when the sugar is CPD0-1110 ribose, and Deoxy-Ribonucleosides deoxyribonucleosides when it is 2-DEOXYRIBOSE. Common Ribonucleosides ribonucleosides include CYTIDINE, URIDINE, ADENOSINE, GUANOSINE and INOSINE. Examples of Deoxy-Ribonucleosides deoxyribonucleosides include THYMIDINE and DEOXYADENOSINE. When nucleosides are phosphorylated on the sugar's primary alcohol group, the resulting phosphonucleosides are called Nucleotides nucleotides. Purines are heterocyclic aromatic compounds that contain a PYRIMIDINE-RING ring fused to an IMIDAZOLE-RING ring. Two of the ribonucleosides in nucleic acids, ADENOSINE and GUANOSINE, are purines.",,,EcoCyc,Purine-Nucleosides,EcoCyc:Purine-Nucleosides|CHEBI:26394,false,true,sm:chebi:26394,a purine nucleoside,molecule.ecocyc.Purine-Nucleosides,,,,,,
molecule.ecocyc.12-Hydroxyjasmonate-Sulfates,small_molecule,a 12-hydroxyjasmonate sulfate,a 12-OHJA sulfate|a 12-hydroxyjasmonic acid sulfate|a SO4-hydroxy-JA|a 12-hydroxy-JA sulfate,low,absent|low|medium|high,"This compound has been detected in Arabidopsis thaliana and many other plant species . This compound may not be biologically active. Unlike methyl JA, it does not inhibit germination or root growth in tomato seedlings . It is possible that at least two stereoisomers of this compound, with different different bond configurations on the cyclopentanone ring, exist in plants.",,,EcoCyc,12-Hydroxyjasmonate-Sulfates,EcoCyc:12-Hydroxyjasmonate-Sulfates|METANETX:MNXM13991,false,true,sm:name:a 12 hydroxyjasmonate sulfate,a 12-hydroxyjasmonate sulfate,molecule.ecocyc.12-Hydroxyjasmonate-Sulfates,,,,,,(C 12)
molecule.ecocyc.2R-3S-Flavan-3-O-glucosides,small_molecule,"a (2R,3S)-flavan-3-ol-3'-O-glucoside","a 2,3-trans-flavan-3-ol-3'-O-glucoside",low,absent|low|medium|high,EcoCyc compound 2R-3S-Flavan-3-O-glucosides,,,EcoCyc,2R-3S-Flavan-3-O-glucosides,EcoCyc:2R-3S-Flavan-3-O-glucosides|METANETX:MNXM164418,false,true,sm:name:a 2r 3s flavan 3 ol 3 o glucoside,"a (2R,3S)-flavan-3-ol-3'-O-glucoside",molecule.ecocyc.2R-3S-Flavan-3-O-glucosides,,,,,,
molecule.ecocyc.Thiazoline-siderophores,small_molecule,a thiazoline siderophore,,low,absent|low|medium|high,"Siderophores are small, high-affinity iron chelating compounds usually produced and secreted by microorganisms. Once outside the cell, siderophores bind FE+3 with high affinity, and the iron-siderophore complexes are imported back into the cell by active-transport mechanisms. Siderophores are very common in pathogenic bacteria, since iron in the host organism is usually tightly bound to proteins, resulting in an extremely low concentration of free iron in the blood. Most siderophores belong to one of three major groups: the Catecholate-siderophores ""catechols"", Hydroxamate-siderophores ""hydroxamates"" and Thiazoline-siderophores ""thiazolines"". Some grasses are known to make siderophores as well. These Phytosiderophores ""phytosiderophores"" are also known as mugineic acids. Thiazoline siderophores are named based on the presence of a thiazoline (5-membered heterocyclic compound containing both sulfur and nitrogen in the ring) element in their structures.",,,EcoCyc,Thiazoline-siderophores,EcoCyc:Thiazoline-siderophores,false,true,sm:name:a thiazoline siderophore,a thiazoline siderophore,molecule.ecocyc.Thiazoline-siderophores,,,,,,
molecule.ecocyc.Erythromycins,small_molecule,an erythromycin,,low,absent|low|medium|high,"This class of macrolide antibiotics includes several wide-spectrum macrolide antibiotics obtained from the actinomycete TAX-1836 (formerly known as Streptomyces erythraeus). The antibiotic Erythromycins erythramycin binds to the 50S ribosomal subunit precursor, as well as the mature form of the 50S subunit of the bacterial 70S rRNA complex, inhibiting its synthesis and mRNA translation, and thus stopping structural and functional processes that are critical for life or replication. See PWY-6977.",,,EcoCyc,Erythromycins,EcoCyc:Erythromycins|CHEBI:48923,false,true,sm:chebi:48923,an erythromycin,molecule.ecocyc.Erythromycins,,,,,,
molecule.ecocyc.Chrysolaminarin,small_molecule,chrysolaminarin,leucosin,low,absent|low|medium|high,"Chrysolaminarin is a linear polymer of (1→3) and (1→6) β-linked D-glucose units in a ratio of 11:1 . Chrysolaminarin is a storage polysaccharide typically found in photosynthetic TAX-33634 (heterokonts). It is used as a carbohydrate food reserve by phytoplankton such as TAX-2836 (diatoms), and is one of the most common biopolymers in the world.",,,EcoCyc,Chrysolaminarin,EcoCyc:Chrysolaminarin,false,true,sm:name:chrysolaminarin,chrysolaminarin,molecule.ecocyc.Chrysolaminarin,,,,,,
molecule.ecocyc.Tetramethylated-Mycocerosic-Acids,small_molecule,a tetramethylated mycocerosate,a tetramethylated mycocerosic acid,low,absent|low|medium|high,"A unique feature of mycobacterial cell wall lipids is the presence of very long chain fatty acids with multiple methyl branches toward the carboxyl end of the carbon chain. Many types of such acids exist, including Mycosanoic-Acids ""mycosanoic acids"", Mycolipanoic-Acids ""mycolipanoic acids"", Mycolipanolic-Acids ""mycolipanolic acids"", Mycolipenic-Acids ""mycolipenic acids"", Mycolipodienoic-Acids ""mycolipodienoic acids"", Phthioceranic-Acids ""phthioceranic acids"", and Mycocerosic-Acids ""mycocerosic acids"". Mycocerosic acids are 2,4,6-trimethyl- and 2,4,6,8-tetramethyl-2-alkanoic acids present in many pathogenic TAX-1762, including TAX-1773, TAX-1765, TAX-1777, TAX-29311, TAX-1768, TAX-1769 . Unlike the other types of fatty acids found in mycobacteria, the chiral centers bearing the methyl groups have an L (levorotatory) stereo configuration. The name ""mycocerosic acid"" was suggested by Ginger and Anderson in 1945 . The mycocerosic acids of the mycobacteria are found mainly as CPD-18612 (DIM A) waxes or in phenolic glycolipids. In TAX-1773 the common mycoceroic acids are C30 and C32 . In TAX-1765 the common mycoceroic acids are mainly C26, C27, C29, and C30 .",,,EcoCyc,Tetramethylated-Mycocerosic-Acids,EcoCyc:Tetramethylated-Mycocerosic-Acids,false,true,sm:name:a tetramethylated mycocerosate,a tetramethylated mycocerosate,molecule.ecocyc.Tetramethylated-Mycocerosic-Acids,,,,,,
molecule.ecocyc.Alkyl-Sulfinates,small_molecule,an S-alkylsulfinate,an alkyl sulfinate|a sulfinic acid|a sulfinate,low,absent|low|medium|high,A sulfinate is an organosulfur compound and oxoacid with the general formula RSO(O-).,,,EcoCyc,Alkyl-Sulfinates,EcoCyc:Alkyl-Sulfinates,false,true,sm:name:an s alkylsulfinate,an S-alkylsulfinate,molecule.ecocyc.Alkyl-Sulfinates,,,,,,
molecule.ecocyc.Protein-Serines,small_molecule,a [protein]-serine,,low,absent|low|medium|high,EcoCyc compound Protein-Serines,,,EcoCyc,Protein-Serines,EcoCyc:Protein-Serines,false,true,sm:name:a protein serine,a [protein]-serine,molecule.ecocyc.Protein-Serines,,,,,,
molecule.ecocyc.Glucuronides,small_molecule,a D-glucuronide,a glucosiduronic acid|a glucosiduronate|a D-glucuronoside|a D-glucosiduronate,low,absent|low|medium|high,Glucosiduronic acids are compounds produced by linking glucuronic acid to another substance via a glycosidic bond.,,,EcoCyc,Glucuronides,EcoCyc:Glucuronides|CHEBI:24302|SEED:cpd29297|METANETX:MNXM44288,false,true,sm:chebi:24302,a D-glucuronide,molecule.ecocyc.Glucuronides,,,,,,
molecule.ecocyc.NEDD8-conjugating-proteins-E2-L-cys,small_molecule,an [E2 NEDD8-conjugating enzyme]-L-cysteine,,low,absent|low|medium|high,"The NEDD8-carrier-proteins-E2 ""E2 NEDD8-conjugating enzymes"" perform the second step in the neddylation process. The activity of the enzyme starts with the transfer of NEDD8 from an NEDD8-activating-proteins-E1 ""[E1 NEDD8-activating enzyme]""-NEDD8 NEDD8 complex to a catalytic L-cysteine residue at the active site by transesterification. In the presence of the appropriate E3 ligases, the NEDD8 protein is then transferred to a lysine residue of specific substrates.",,,EcoCyc,NEDD8-conjugating-proteins-E2-L-cys,EcoCyc:NEDD8-conjugating-proteins-E2-L-cys,false,true,sm:name:an e2 nedd8 conjugating enzyme l cysteine,an [E2 NEDD8-conjugating enzyme]-L-cysteine,molecule.ecocyc.NEDD8-conjugating-proteins-E2-L-cys,,,,,,
molecule.ecocyc.Glyco-CT-Superclass-S11,small_molecule,Undecose,,low,absent|low|medium|high,EcoCyc compound Glyco-CT-Superclass-S11,,,EcoCyc,Glyco-CT-Superclass-S11,EcoCyc:Glyco-CT-Superclass-S11,false,true,sm:name:undecose,Undecose,molecule.ecocyc.Glyco-CT-Superclass-S11,,,,,,
molecule.ecocyc.CPD-538,small_molecule,a serine phosphoethanolamine,,low,absent|low|medium|high,"CPD-538 ""Serine ethanolamine phosphate"" is found in the animal world in both of its stereoisomeric forms. The CPD-480 ""L isomer"", first isolated from muscle extracts of the river turtle (TAX-31138) , is present in and is believed to be restricted to the tissues of fish, amphibia, reptiles, and birds . its function is as yet unknown . The CPD-19125 ""D isomer"" was first detected in and subsequently isolated from the tissues of the earthworm , where it has been shown to be the precursor of the guanidino base, LOMBRICINE .",,,EcoCyc,CPD-538,EcoCyc:CPD-538|CHEBI:57565|PUBCHEM:25201528,false,true,sm:chebi:57565,a serine phosphoethanolamine,molecule.ecocyc.CPD-538,,,,,,(C 5)
molecule.ecocyc.DS-Oligodeoxyribonucleotides,small_molecule,a double-stranded oligodeoxyribonucleotide,,low,absent|low|medium|high,An oligodeoxyribonucleotide is a short nucleic acid polymer with 50 or fewer deoxyribonucleotides. Oligodeoxyribonucleotide can be either single- or double-stranded.,,,EcoCyc,DS-Oligodeoxyribonucleotides,EcoCyc:DS-Oligodeoxyribonucleotides,false,true,sm:name:a double stranded oligodeoxyribonucleotide,a double-stranded oligodeoxyribonucleotide,molecule.ecocyc.DS-Oligodeoxyribonucleotides,,,,,,
molecule.ecocyc.Organohalogen-Compounds,small_molecule,an organohalogen compound,,low,absent|low|medium|high,EcoCyc compound Organohalogen-Compounds,,,EcoCyc,Organohalogen-Compounds,EcoCyc:Organohalogen-Compounds|CHEBI:36684,false,true,sm:chebi:36684,an organohalogen compound,molecule.ecocyc.Organohalogen-Compounds,,,,,,
molecule.ecocyc.HEPARIN-GLUCOSAMINE,small_molecule,a deacetylated heparosan-[core protein],a [heparan sulfate]-glucosamine,low,absent|low|medium|high,"Heparan-Sulfate ""Heparan sulfate"" consists of a variably sulfated repeating disaccharide unit which is composed of a hexuronic acid and a hexosamine. The most common repeating unit, which makes up around 50% of the total disaccharide units in heparan sulfate, is composed of CPD-12521 linked to CPD-12541. This compound stand for CPD-12538 (not-sulfated) within the context of Heparan-Sulfate, and not at the terminal non-reducing end..",,,EcoCyc,HEPARIN-GLUCOSAMINE,EcoCyc:HEPARIN-GLUCOSAMINE|SEED:cpd17376|METANETX:MNXM96585|LIGAND-CPD:C02834,false,true,sm:name:a deacetylated heparosan core protein,a deacetylated heparosan-[core protein],molecule.ecocyc.HEPARIN-GLUCOSAMINE,,,,,,
molecule.ecocyc.Oxoacid-Derivatives,small_molecule,an oxoacid derivative,,low,absent|low|medium|high,EcoCyc compound Oxoacid-Derivatives,,,EcoCyc,Oxoacid-Derivatives,EcoCyc:Oxoacid-Derivatives|CHEBI:33241,false,true,sm:chebi:33241,an oxoacid derivative,molecule.ecocyc.Oxoacid-Derivatives,,,,,,
molecule.ecocyc.Arabinofuranoses,small_molecule,an arabinofuranose,,low,absent|low|medium|high,EcoCyc compound Arabinofuranoses,,,EcoCyc,Arabinofuranoses,EcoCyc:Arabinofuranoses,false,true,sm:name:an arabinofuranose,an arabinofuranose,molecule.ecocyc.Arabinofuranoses,,,,,,(C 5)
molecule.ecocyc.Flavonoid-Glycosides,small_molecule,a flavonoid glycoside,a glycosyloxyflavonid,low,absent|low|medium|high,EcoCyc compound Flavonoid-Glycosides,,,EcoCyc,Flavonoid-Glycosides,EcoCyc:Flavonoid-Glycosides,false,true,sm:name:a flavonoid glycoside,a flavonoid glycoside,molecule.ecocyc.Flavonoid-Glycosides,,,,,,
molecule.ecocyc.5-Nitroisocytosine-Derivatives,small_molecule,a 5-nitroisocytosine derivative,,low,absent|low|medium|high,EcoCyc compound 5-Nitroisocytosine-Derivatives,,,EcoCyc,5-Nitroisocytosine-Derivatives,EcoCyc:5-Nitroisocytosine-Derivatives,false,true,sm:name:a 5 nitroisocytosine derivative,a 5-nitroisocytosine derivative,molecule.ecocyc.5-Nitroisocytosine-Derivatives,,,,,,
molecule.ecocyc.Oligosaccharide-Phosphate,small_molecule,an oligosaccharide phosphate,,low,absent|low|medium|high,This structure is one example of many oligosaccharide-phosphates.,,,EcoCyc,Oligosaccharide-Phosphate,EcoCyc:Oligosaccharide-Phosphate,false,true,sm:name:an oligosaccharide phosphate,an oligosaccharide phosphate,molecule.ecocyc.Oligosaccharide-Phosphate,,,,,,(C 88)
molecule.ecocyc.Gluc-Glycosyl-Hydroxymethylcytosine-DNAs,small_molecule,a β-D-glucosyl-(1→4)-β-D-glucosyl-hydroxymethylcytosine in DNA,a DNA containing β-D-glucosyl-β-D-glucosyl-hydroxymethylcytosine,low,absent|low|medium|high,"Phage T4 DNA differs from typical DNA molecules in that it contains no CYTOSINE. Instead, in contains the modified base CPD-15531 which pairs with GUANINE. The hydroxy group is often glucosylated, as in Alpha-Glycosylated-Hydroxymethyl-DNAs ""α-glucosyl-hydroxymethylcytosine"", Beta-Glycosylated-Hydroxymethylated-DNAs ""β-glucosyl-hydroxymethylcytosine"" and Gluc-Glycosyl-Hydroxymethylcytosine-DNAs ""β-glucosyl-(1→4)-β-glucosyl-hydroxymethylcytosine"", so that T4 DNA is typically covered with sugar chains.",,,EcoCyc,Gluc-Glycosyl-Hydroxymethylcytosine-DNAs,EcoCyc:Gluc-Glycosyl-Hydroxymethylcytosine-DNAs|SEED:cpd27162|METANETX:MNXM18119,false,true,sm:name:a d glucosyl 1 4 d glucosyl hydroxymethylcytosine in dna,a β-D-glucosyl-(1→4)-β-D-glucosyl-hydroxymethylcytosine in DNA,molecule.ecocyc.Gluc-Glycosyl-Hydroxymethylcytosine-DNAs,,,,,,
